property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building,province,price_per_m2,region,municipality
VBD26815,,1300,Apartment,Apartment,350000,2,101,0,0,0,1,5,0,3,0,Excellent,Brabant-Wallon,3465.346535,Wallonia,Wavre
VBD26559,,1420,House,Villa,385000,4,125,1,0,0,1,40,1,4,0,To renovate,Brabant-Wallon,3080,Wallonia,Braine-l'Alleud
VBD26294,Allee Andre Delvaux 18,1410,Apartment,Apartment,320000,1,52,0,0,0,0,,1,,0,Excellent,Brabant-Wallon,6153.846154,Wallonia,Waterloo
VBD27016,,1400,House,Residence,400000,3,175,1,0,0,1,18,1,4,0,Normal,Brabant-Wallon,2285.714286,Wallonia,Nivelles
VBD26141,Rue de Piétrain 22,1350,House,Residence,220000,3,155,0,0,0,0,,1,4,0,To be renovated,Brabant-Wallon,1419.354839,Wallonia,Orp-Jauche
VBD27207,,1440,House,Residence,385000,4,208,1,0,1,1,,1,4,0,To renovate,Brabant-Wallon,1850.961538,Wallonia,Braine-le-Château
VBD25124,,1332,House,Villa,565000,3,150,1,0,1,1,30,1,4,0,,Brabant-Wallon,3766.666667,Wallonia,Rixensart
VBD25400,,1300,Apartment,Apartment,442200,2,118,0,0,0,1,,0,4,0,New,Brabant-Wallon,3747.457627,Wallonia,Wavre
VBD24950,Rue du Paradis 80,1400,House,Villa,485000,4,150,0,0,0,0,,1,4,0,To be renovated,Brabant-Wallon,3233.333333,Wallonia,Nivelles
VBD24809,,1325,House,Residence,695000,4,265,1,0,0,1,30,1,3,1,Normal,Brabant-Wallon,2622.641509,Wallonia,Chaumont-Gistoux
VBD25401,,1300,Apartment,Apartment,488500,3,140,0,0,0,1,,0,4,0,New,Brabant-Wallon,3489.285714,Wallonia,Wavre
VBD25570,Rue de la Chapelle 8,1367,House,Residence,635000,4,300,0,0,0,1,80,1,4,0,,Brabant-Wallon,2116.666667,Wallonia,Ramillies
VBD25402,,1300,Apartment,Apartment,518500,3,151,0,0,0,1,,0,4,0,New,Brabant-Wallon,3433.774834,Wallonia,Wavre
VBD25009,Chaussée de Nerviens 39,1300,Apartment,Apartment,335000,2,99,1,0,0,1,15,0,,0,New,Brabant-Wallon,3383.838384,Wallonia,Wavre
VBD25703,Chaussée de Wavre 162D Maison 1,1360,House,Residence,420000,4,173,0,0,0,1,17,1,,0,New,Brabant-Wallon,2427.745665,Wallonia,Perwez
VBD25670,,1330,House,Residence,485000,6,275,0,0,0,1,27,1,2,0,Normal,Brabant-Wallon,1763.636364,Wallonia,Rixensart
VBD24915,Rue des sept bonniers 17,1350,House,Bungalow,289000,3,97,1,0,0,1,1,1,4,0,Normal,Brabant-Wallon,2979.381443,Wallonia,Orp-Jauche
VBD24791,Avenue des Vallées 60,1341,House,Residence,650000,4,200,1,0,0,1,,1,4,0,Excellent,Brabant-Wallon,3250,Wallonia,Ottignies-Louvain-la-Neuve
VBD25615,,1400,House,Residence,325000,3,150,0,0,0,1,20,0,2,0,,Brabant-Wallon,2166.666667,Wallonia,Nivelles
VBD24810,,1300,House,Residence,750000,5,280,1,0,0,1,15,1,4,0,Excellent,Brabant-Wallon,2678.571429,Wallonia,Wavre
VBD25399,,1300,Apartment,Apartment,356500,2,92,0,0,0,1,,0,,0,New,Brabant-Wallon,3875,Wallonia,Wavre
VBD25495,,1400,Apartment,Apartment,180000,2,73,0,0,0,0,,1,3,0,Normal,Brabant-Wallon,2465.753425,Wallonia,Nivelles
VBD24811,,1380,House,Residence,735000,3,257,0,0,0,0,,1,,0,Normal,Brabant-Wallon,2859.922179,Wallonia,Lasne
VBD25398,,1300,Apartment,Apartment,331500,2,95,0,0,0,0,,0,4,0,New,Brabant-Wallon,3489.473684,Wallonia,Wavre
VBD24864,,1330,House,Residence,850000,7,270,1,0,0,1,40,1,3,0,,Brabant-Wallon,3148.148148,Wallonia,Rixensart
VBC93024,rue de Bruxelles 26,1300,Apartment,Duplex,299000,2,102,1,0,0,1,,0,,0,Normal,Brabant-Wallon,2931.372549,Wallonia,Wavre
VBD24025,,1495,House,Villa,925000,5,330,1,0,0,1,,1,4,1,Excellent,Brabant-Wallon,2803.030303,Wallonia,Villers-la-Ville
VBD24620,,1495,House,Residence,375000,3,125,0,0,0,1,35,1,4,0,New,Brabant-Wallon,3000,Wallonia,Villers-la-Ville
VBD24767,Passage de l'Ergot 5 501,1348,Apartment,Apartment,399000,2,80,0,0,0,1,6,0,2,0,Normal,Brabant-Wallon,4987.5,Wallonia,Ottignies-Louvain-la-Neuve
VBD24591,,1410,House,Residence,690000,4,155,0,0,0,1,20,1,3,1,,Brabant-Wallon,4451.612903,Wallonia,Waterloo
VBD24574,,1310,House,Residence,795000,4,220,0,0,0,1,48,1,2,0,New,Brabant-Wallon,3613.636364,Wallonia,La Hulpe
VBD24613,rue de Bruxelles 26,1300,Apartment,Apartment,280000,2,90,1,0,0,1,,0,,0,Normal,Brabant-Wallon,3111.111111,Wallonia,Wavre
VBD23643,,1390,House,Villa,830000,4,287,1,0,0,1,,1,4,0,Normal,Brabant-Wallon,2891.986063,Wallonia,Grez-Doiceau
VBC88468,rue de Bruxelles 26,1300,Apartment,Duplex,340000,3,131,1,0,0,1,,0,,0,Normal,Brabant-Wallon,2595.419847,Wallonia,Wavre
VBD24615,rue de l'Hotel 6,1300,Apartment,Apartment,245000,2,74,1,0,0,1,,0,,0,Normal,Brabant-Wallon,3310.810811,Wallonia,Wavre
VBD24476,,1410,House,Residence,425000,3,130,1,0,0,1,13,1,2,0,,Brabant-Wallon,3269.230769,Wallonia,Waterloo
VBC93020,rue de l'Hotel 6,1300,Apartment,Apartment,320000,3,127,1,0,0,1,,0,,0,Normal,Brabant-Wallon,2519.685039,Wallonia,Wavre
VBD24153,,1420,Apartment,Apartment,250000,1,70,1,0,0,1,6,0,2,0,Normal,Brabant-Wallon,3571.428571,Wallonia,Braine-l'Alleud
VBC95095,rue de Bruxelles 26,1300,Apartment,Duplex,299000,2,91,1,0,0,1,,0,,0,Normal,Brabant-Wallon,3285.714286,Wallonia,Wavre
RWC29425,Chemin du Stoquois 25,1430,House,Residence,403165,3,186,1,0,0,0,,1,2,0,,Brabant-Wallon,2167.553763,Wallonia,Rebecq
VBD23971,,1390,House,Villa,1580000,4,300,1,0,0,1,,1,4,0,Normal,Brabant-Wallon,5266.666667,Wallonia,Grez-Doiceau
VBD24731,,1332,House,Villa,740000,4,228,1,0,0,1,41,1,4,0,Excellent,Brabant-Wallon,3245.614035,Wallonia,Rixensart
VBD24440,,1430,House,Residence,345000,4,209,0,0,0,1,35,0,2,0,Excellent,Brabant-Wallon,1650.717703,Wallonia,Rebecq
VBD23964,Rue Houlette 16,1495,House,Residence,260000,2,95,0,0,0,0,,1,3,0,To be renovated,Brabant-Wallon,2736.842105,Wallonia,Villers-la-Ville
VBD23325,rue de Bruxelles 26,1300,Apartment,Apartment,220000,1,68,1,0,0,1,,0,,0,Normal,Brabant-Wallon,3235.294118,Wallonia,Wavre
VBD22549,Rue Longue 24,1370,House,Residence,345000,4,220,0,0,0,1,,1,4,0,,Brabant-Wallon,1568.181818,Wallonia,Jodoigne
VBD22586,,1420,House,Villa,765000,5,330,0,0,0,1,30,1,4,0,Normal,Brabant-Wallon,2318.181818,Wallonia,Braine-l'Alleud
VBD22504,,1340,House,Villa,850000,4,300,1,0,0,1,45,1,4,1,Normal,Brabant-Wallon,2833.333333,Wallonia,Ottignies-Louvain-la-Neuve
VBD23345,Rue de Basse Biez 69,1390,House,Residence,820000,4,276,0,0,0,1,,1,4,0,,Brabant-Wallon,2971.014493,Wallonia,Grez-Doiceau
VBD23230,Rue de la Gare 70,1420,House,Residence,365000,3,125,0,0,0,1,,1,3,0,,Brabant-Wallon,2920,Wallonia,Braine-l'Alleud
VBD22080,Rue Saint-Laurent 62,1370,House,Residence,420000,3,179,0,0,0,1,,1,4,0,,Brabant-Wallon,2346.368715,Wallonia,Jodoigne
VBD23637,Avenue de la Fontaine 1 A,1435,House,Villa,795000,4,303,1,0,0,1,30,1,4,0,Excellent,Brabant-Wallon,2623.762376,Wallonia,Mont-Saint-Guibert
VBD23326,rue de Bruxelles 26,1300,Apartment,Studio,199000,1,51,1,0,0,1,,0,,0,Normal,Brabant-Wallon,3901.960784,Wallonia,Wavre
VBD23129,,1430,House,Residence,275000,6,200,1,0,0,1,120,1,3,0,To renovate,Brabant-Wallon,1375,Wallonia,Rebecq
VBD23137,,1400,Apartment,Penthouse,450000,4,160,0,0,0,1,115,0,3,0,Excellent,Brabant-Wallon,2812.5,Wallonia,Nivelles
VBD22670,,1400,House,Residence,425000,3,110,1,0,0,1,,1,4,0,,Brabant-Wallon,3863.636364,Wallonia,Nivelles
VWD14773,,1310,House,Villa,595000,3,130,1,0,1,1,,1,4,0,Excellent,Brabant-Wallon,4576.923077,Wallonia,La Hulpe
VBD22322,Chaussée de Nerviens 35,1300,Apartment,Apartment,345000,2,98,1,0,0,1,17,0,,0,New,Brabant-Wallon,3520.408163,Wallonia,Wavre
VBD23222,,1410,House,Residence,589000,5,300,0,0,0,1,32,0,2,0,,Brabant-Wallon,1963.333333,Wallonia,Waterloo
VBD23542,Rue de l'Infante 98,1410,House,Residence,295000,4,212,0,0,0,1,,1,2,0,To be renovated,Brabant-Wallon,1391.509434,Wallonia,Waterloo
VBD21736,,1480,House,Residence,430000,3,200,1,0,0,1,,1,4,0,Normal,Brabant-Wallon,2150,Wallonia,Tubize
VWD14743,,1380,House,Villa,895000,3,240,1,0,1,1,50,1,4,1,Excellent,Brabant-Wallon,3729.166667,Wallonia,Lasne
VBD21851,,1474,House,Residence,555128,3,165,0,0,0,0,,1,4,0,New,Brabant-Wallon,3364.412121,Wallonia,Genappe
VBD21835,Avenue Paul Terlinden 7 201,1330,Apartment,Apartment,210000,1,42,1,0,0,0,,0,2,0,Normal,Brabant-Wallon,5000,Wallonia,Rixensart
VBD21332,,1380,House,Villa,750000,4,231,1,0,0,1,53,1,4,0,Excellent,Brabant-Wallon,3246.753247,Wallonia,Lasne
VBD21992,,1410,Apartment,Apartment,629000,2,101,1,0,0,1,22,0,3,1,Excellent,Brabant-Wallon,6227.722772,Wallonia,Waterloo
VBD22010,,1440,House,Residence,585000,2,190,0,0,0,1,90,1,,0,To be renovated,Brabant-Wallon,3078.947368,Wallonia,Braine-le-Château
VBD21553,Rue des Villas 61 102,1340,Apartment,Apartment,335000,2,82,0,0,0,1,6,0,2,0,,Brabant-Wallon,4085.365854,Wallonia,Ottignies-Louvain-la-Neuve
VBD21449,Avenue Reine Fabiola 5,1330,House,Residence,520000,4,195,0,0,0,1,30,1,4,0,To be renovated,Brabant-Wallon,2666.666667,Wallonia,Rixensart
VBD21852,,1474,House,Residence,564352,5,160,0,0,0,0,,1,4,0,New,Brabant-Wallon,3527.2,Wallonia,Genappe
VBD21562,,1410,House,Residence,499000,6,265,1,0,0,1,,1,2,0,Normal,Brabant-Wallon,1883.018868,Wallonia,Waterloo
VWD14748,,1410,House,Villa,1850000,6,670,1,0,1,1,,1,4,1,Excellent,Brabant-Wallon,2761.19403,Wallonia,Waterloo
VBD21853,,1315,House,Residence,625783,4,363,0,0,0,0,,1,4,0,New,Brabant-Wallon,1723.92011,Wallonia,Incourt
VBD21668,,1390,House,Residence,4980000,6,1190,0,0,0,1,60,1,4,1,Excellent,Brabant-Wallon,4184.87395,Wallonia,Grez-Doiceau
VBD21920,,1315,House,Residence,523352,5,160,0,0,0,0,,1,4,0,New,Brabant-Wallon,3270.95,Wallonia,Incourt
VBD21690,,1350,House,Residence,499500,3,175,1,0,0,0,,1,4,0,New,Brabant-Wallon,2854.285714,Wallonia,Orp-Jauche
VWD14754,,1380,House,Villa,825000,3,185,1,0,1,1,,1,4,0,Excellent,Brabant-Wallon,4459.459459,Wallonia,Lasne
VBD21928,Rue Provinciale 60,1300,Apartment,Apartment,405000,2,93,1,0,0,1,,0,3,0,New,Brabant-Wallon,4354.83871,Wallonia,Wavre
VBD21993,,1410,House,Residence,495000,3,155,1,0,0,1,30,1,2,0,Normal,Brabant-Wallon,3193.548387,Wallonia,Waterloo
VBD21666,Avenue de Nivelles 104,1300,House,Residence,450000,3,178,0,0,0,1,20,1,4,0,Normal,Brabant-Wallon,2528.089888,Wallonia,Wavre
VBD21081,Rue Baty Gigot 232,1420,House,Residence,395000,3,140,0,0,0,1,13,1,3,0,To renovate,Brabant-Wallon,2821.428571,Wallonia,Braine-l'Alleud
VBD21328,,1330,House,Villa,795000,5,315,0,0,0,0,,1,4,0,Excellent,Brabant-Wallon,2523.809524,Wallonia,Rixensart
VBD20884,,1325,House,Residence,995000,6,225,0,0,0,1,60,1,4,0,Normal,Brabant-Wallon,4422.222222,Wallonia,Chaumont-Gistoux
VBD20875,,1480,Apartment,Apartment,195000,1,68,1,0,0,1,2,0,2,0,Normal,Brabant-Wallon,2867.647059,Wallonia,Tubize
VBD21212,,1390,House,Residence,290000,3,115,0,0,0,1,6,1,4,0,To be renovated,Brabant-Wallon,2521.73913,Wallonia,Grez-Doiceau
VBD21125,,1332,House,Residence,375000,3,140,0,0,0,1,15,0,2,0,To renovate,Brabant-Wallon,2678.571429,Wallonia,Rixensart
VBD20755,Chaussée de Charleroi 150,1370,House,Residence,330000,3,120,0,0,0,0,,1,4,0,To be renovated,Brabant-Wallon,2750,Wallonia,Jodoigne
VBD21262,Rue Docteur Colson 12,1430,Apartment,Apartment,170000,2,210,0,0,0,0,,1,2,0,To be renovated,Brabant-Wallon,809.5238095,Wallonia,Rebecq
VBD21260,,1330,House,Residence,415000,5,181,1,0,0,1,20,1,3,0,To renovate,Brabant-Wallon,2292.81768,Wallonia,Rixensart
VBD20815,,1410,Apartment,Apartment,295000,1,90,1,0,0,1,,1,,0,Excellent,Brabant-Wallon,3277.777778,Wallonia,Waterloo
VBD20644,,1410,Apartment,Apartment,735000,3,132,1,0,0,1,12,1,3,1,Excellent,Brabant-Wallon,5568.181818,Wallonia,Waterloo
VBD21301,,1480,Apartment,Triplex,295000,2,126,0,0,0,0,,0,2,0,,Brabant-Wallon,2341.269841,Wallonia,Tubize
VBD21261,Avenue Jean Hermant 6,1330,House,Villa,525000,4,178,1,0,0,1,50,1,3,0,,Brabant-Wallon,2949.438202,Wallonia,Rixensart
RBU22609,Chaussée de Bruxelles 36 2,1300,Apartment,Apartment,299000,3,114,0,1,0,0,,1,,0,Normal,Brabant-Wallon,2622.807018,Wallonia,Wavre
VBD20684,,1410,House,Villa,2075000,5,400,1,0,0,1,,1,4,0,Excellent,Brabant-Wallon,5187.5,Wallonia,Waterloo
VBD21233,Chaussée Bara 60,1420,Apartment,Apartment,290000,2,98,1,0,0,1,9,0,3,0,Normal,Brabant-Wallon,2959.183673,Wallonia,Braine-l'Alleud
VBD21300,,1480,House,Residence,295000,2,126,0,0,0,0,,0,2,0,,Brabant-Wallon,2341.269841,Wallonia,Tubize
VBD20092,Rue des États 1,1360,House,Residence,350000,3,128,0,0,0,1,,1,4,0,To be renovated,Brabant-Wallon,2734.375,Wallonia,Perwez
VBD20081,Avenue Auguste Jassogne 28,1410,House,Residence,315000,3,155,0,0,0,0,,1,3,0,To be renovated,Brabant-Wallon,2032.258065,Wallonia,Waterloo
VBD19968,,1495,House,Residence,210000,2,103,0,0,0,1,13,1,2,0,Normal,Brabant-Wallon,2038.834951,Wallonia,Villers-la-Ville
VBD19705,Chaussée de Tirlemont 218 C,1370,House,Residence,245000,1,165,0,0,0,1,4,0,2,0,Normal,Brabant-Wallon,1484.848485,Wallonia,Jodoigne
VBD19921,,1457,House,Residence,290000,5,244,0,0,0,1,,1,3,0,To be renovated,Brabant-Wallon,1188.52459,Wallonia,Walhain
VBD14750,,1410,House,Villa,549000,3,146,1,0,0,1,,1,4,0,Normal,Brabant-Wallon,3760.273973,Wallonia,Waterloo
VBD20148,,1410,Apartment,Apartment,345000,1,51,0,0,0,1,11,1,2,1,Excellent,Brabant-Wallon,6764.705882,Wallonia,Waterloo
VBD20540,,1410,House,Villa,955000,3,272,1,0,0,1,50,1,4,1,Normal,Brabant-Wallon,3511.029412,Wallonia,Waterloo
VBD19997,,1300,House,Residence,559000,4,195,0,0,0,1,,1,3,0,Normal,Brabant-Wallon,2866.666667,Wallonia,Wavre
VBD19975,,1470,House,Residence,850000,3,240,0,0,0,1,120,1,4,1,Normal,Brabant-Wallon,3541.666667,Wallonia,Genappe
VBD19704,Chaussée de Tirlemont 218 C,1370,Apartment,Loft,245000,1,165,0,0,0,1,4,0,2,0,Normal,Brabant-Wallon,1484.848485,Wallonia,Jodoigne
VBC11990,rue des Déportés,1367,House,Residence,445000,3,154,1,0,0,1,,1,4,0,New,Brabant-Wallon,2889.61039,Wallonia,Ramillies
VBD19973,,1490,House,Residence,399000,4,130,0,0,0,1,17,1,4,0,Normal,Brabant-Wallon,3069.230769,Wallonia,Court-Saint-Étienne
VBD19442,Route de Genval 175,1380,House,Residence,355000,4,173,0,0,0,1,13,1,2,0,To be renovated,Brabant-Wallon,2052.023121,Wallonia,Lasne
VBD19494,,1320,House,Residence,1495000,6,610,0,0,0,1,30,1,4,1,Normal,Brabant-Wallon,2450.819672,Wallonia,Beauvechain
VBD19971,Drève de la Curette 57,1495,House,Residence,499000,4,184,0,0,0,1,,1,4,0,Normal,Brabant-Wallon,2711.956522,Wallonia,Villers-la-Ville
VBD20124,,1332,House,Residence,995000,4,235,1,0,0,1,50,1,4,0,New,Brabant-Wallon,4234.042553,Wallonia,Rixensart
VBD19433,,1325,House,Residence,695000,5,291,0,0,0,1,,1,4,0,,Brabant-Wallon,2388.316151,Wallonia,Chaumont-Gistoux
VBD19440,Rue Saint-Roch 120,1360,House,Residence,295000,5,171,1,0,0,1,,1,4,0,Normal,Brabant-Wallon,1725.146199,Wallonia,Perwez
VBD18953,,1460,Apartment,Ground floor,269000,2,95,1,0,0,1,20,1,,0,Excellent,Brabant-Wallon,2831.578947,Wallonia,Ittre
VBD18829,,1420,House,Residence,645000,5,218,0,0,0,1,7,1,4,0,,Brabant-Wallon,2958.715596,Wallonia,Braine-l'Alleud
VBD19018,Chemin des Carriers 114,1370,House,Residence,360000,4,180,0,0,0,1,,1,4,0,To be renovated,Brabant-Wallon,2000,Wallonia,Jodoigne
VBD19010,Rue des Frères Vanbellinghen 19,1480,Apartment,Ground floor,319000,2,134,0,0,0,1,25,1,3,0,Normal,Brabant-Wallon,2380.597015,Wallonia,Tubize
VBD18677,Boulevard Georges Deryck 15,1480,House,Residence,395000,4,180,0,0,0,1,,1,2,0,Normal,Brabant-Wallon,2194.444444,Wallonia,Tubize
VBD18682,Rue Neuve 3,1350,Apartment,Loft,270000,2,121,0,0,0,1,,0,2,0,Normal,Brabant-Wallon,2231.404959,Wallonia,Orp-Jauche
VBD18684,Rue des Chinels 14 101,1348,Apartment,Apartment,330000,3,72,0,1,0,0,,1,2,0,Excellent,Brabant-Wallon,4583.333333,Wallonia,Ottignies-Louvain-la-Neuve
VWD14638,,1410,House,Villa,1220000,6,418,1,0,1,1,45,1,4,0,Normal,Brabant-Wallon,2918.660287,Wallonia,Waterloo
VBD19009,Rue des Frères Vanbellinghen 19,1480,House,Residence,319000,2,134,0,0,0,1,25,1,3,0,Normal,Brabant-Wallon,2380.597015,Wallonia,Tubize
VWD09945,,1410,House,Villa,1495000,5,420,1,0,1,1,,1,4,0,Normal,Brabant-Wallon,3559.52381,Wallonia,Waterloo
VBD19007,Avenue des Alouettes 29,1428,House,Residence,410000,3,148,0,0,0,0,,1,4,0,To be renovated,Brabant-Wallon,2770.27027,Wallonia,Braine-l'Alleud
VBD19436,Avenue des Combattants 102,1340,Apartment,Apartment,225000,1,50,0,0,0,0,,0,2,0,Normal,Brabant-Wallon,4500,Wallonia,Ottignies-Louvain-la-Neuve
VBD18925,,1400,House,Residence,299000,4,140,1,0,0,1,37,1,2,0,Normal,Brabant-Wallon,2135.714286,Wallonia,Nivelles
VBD18818,,1350,House,Residence,290000,3,155,0,0,0,1,,1,,0,Normal,Brabant-Wallon,1870.967742,Wallonia,Orp-Jauche
VBD18589,Rue du Faubourg 2,1430,House,Cottage,300000,5,273,0,0,0,1,60,1,2,0,To be renovated,Brabant-Wallon,1098.901099,Wallonia,Rebecq
VBD18448,,1390,House,Residence,595000,4,185,0,0,0,1,35,1,3,0,Normal,Brabant-Wallon,3216.216216,Wallonia,Grez-Doiceau
RBU62977,Heufkensstraat 138,9630,House,Residence,169000,3,120,0,0,0,0,,1,,0,To be renovated,East-Flanders,1408.333333,Flanders,Zwalm
RBU62441,Brakelsesteenweg 654,9400,House,Residence,549000,3,200,0,0,0,1,120,1,,1,New,East-Flanders,2745,Flanders,Ninove
RBU63087,Langestraat 31,9688,House,Mixed building,650000,1,200,1,0,0,1,,1,3,0,Excellent,East-Flanders,3250,Flanders,Maarkedal
RBU66250,Geraardsbergsesteenweg 220,9400,House,Residence,414000,3,160,1,0,0,1,,1,3,0,New,East-Flanders,2587.5,Flanders,Ninove
RBU67130,De Vilanderstraat 6,9300,House,Residence,425200,3,132,1,0,0,1,15,0,2,0,New,East-Flanders,3221.212121,Flanders,Aalst
RBU67129,De Vilanderstraat 6,9300,House,Residence,426050,3,131,1,0,0,1,13,0,2,0,New,East-Flanders,3252.290076,Flanders,Aalst
RBU67128,De Vilanderstraat 6,9300,House,Residence,428350,3,132,1,0,0,1,14,0,2,0,New,East-Flanders,3245.075758,Flanders,Aalst
RBU65134,Zeebergkaai 3 14,9300,Apartment,Apartment,364062,2,91,1,0,0,1,13,1,2,0,New,East-Flanders,4000.681319,Flanders,Aalst
RBU65136,Zeebergkaai 4 21,9300,Apartment,Apartment,405435,2,106,1,0,0,1,8,1,2,0,New,East-Flanders,3824.858491,Flanders,Aalst
RBU65138,Zeebergkaai 4 13,9300,Apartment,Apartment,456584,2,110,1,0,0,1,25,1,2,0,New,East-Flanders,4150.763636,Flanders,Aalst
RBU65137,Zeebergkaai 4 23,9300,Apartment,Apartment,463941,2,110,1,0,0,1,25,1,2,0,New,East-Flanders,4217.645455,Flanders,Aalst
RBU65139,Zeebergkaai 3 34,9300,Apartment,Apartment,327600,2,91,1,0,0,1,14,0,2,0,New,East-Flanders,3600,Flanders,Aalst
RBU65131,Zeebergkaai 3 1,9300,Apartment,Ground floor,396600,2,105,1,0,0,1,33,1,2,0,New,East-Flanders,3777.142857,Flanders,Aalst
RBU65135,Zeebergkaai 3 3,9300,Apartment,Studio,237938,1,53,1,0,0,1,8,1,2,0,New,East-Flanders,4489.396226,Flanders,Aalst
RBU66343,Paepevelden 4,9520,House,Residence,414500,3,149,1,0,0,1,,1,3,0,New,East-Flanders,2781.879195,Flanders,Sint-Lievens-Houtem
RBU66340,Paepevelden 4,9520,House,Residence,487500,3,172,1,0,0,1,,1,4,0,New,East-Flanders,2834.302326,Flanders,Sint-Lievens-Houtem
RBU66341,Paepevelden 4,9520,House,Residence,492500,3,177,1,0,0,1,,1,4,0,New,East-Flanders,2782.485876,Flanders,Sint-Lievens-Houtem
RBU66342,Paepevelden 4,9520,House,Residence,497500,3,165,1,0,0,1,,1,4,0,New,East-Flanders,3015.151515,Flanders,Sint-Lievens-Houtem
RBU61370,Buiskouter,9800,House,Residence,363000,3,179,0,0,0,0,,1,,0,,East-Flanders,2027.932961,Flanders,Deinze
RBU61366,Buiskouter,9800,House,Residence,374000,3,183,0,0,0,0,,1,,0,,East-Flanders,2043.715847,Flanders,Deinze
RBU61371,Buiskouter,9800,House,Residence,376000,3,179,0,0,0,0,,1,,0,,East-Flanders,2100.558659,Flanders,Deinze
RBU61367,Buiskouter,9800,House,Residence,378000,3,156,0,0,0,0,,1,,0,,East-Flanders,2423.076923,Flanders,Deinze
RBU61372,Buiskouter,9800,House,Residence,381000,3,179,0,0,0,0,,1,,0,,East-Flanders,2128.49162,Flanders,Deinze
RBU61368,Buiskouter,9800,House,Residence,383000,3,148,0,0,0,0,,1,,0,,East-Flanders,2587.837838,Flanders,Deinze
RBU61369,Buiskouter,9800,House,Residence,405000,3,179,0,0,0,0,,1,,0,,East-Flanders,2262.569832,Flanders,Deinze
RBU64971,Sleidinge-Dorp 33-41,9940,Apartment,Apartment,310000,1,75,1,0,0,1,17,0,2,0,New,East-Flanders,4133.333333,Flanders,Evergem
RBU64969,Sleidinge-Dorp 33-41,9940,Apartment,Apartment,315000,2,75,1,0,0,1,17,0,2,0,New,East-Flanders,4200,Flanders,Evergem
RBU64970,Sleidinge-Dorp 33-41,9940,Apartment,Apartment,395000,2,113,1,0,0,1,9,0,2,0,New,East-Flanders,3495.575221,Flanders,Evergem
RBU64965,Sleidinge-Dorp 33-41,9940,Apartment,Ground floor,300000,1,80,1,0,0,1,15,0,2,0,New,East-Flanders,3750,Flanders,Evergem
RBU64972,Sleidinge-Dorp 33-41,9940,Apartment,Ground floor,385000,2,103,1,0,0,1,36,0,2,0,New,East-Flanders,3737.864078,Flanders,Evergem
RBU64967,Sleidinge-Dorp 33-41,9940,Apartment,Ground floor,385000,2,103,1,0,0,1,21,0,2,0,New,East-Flanders,3737.864078,Flanders,Evergem
RBU64966,Sleidinge-Dorp 33-41,9940,Apartment,Ground floor,435000,3,146,1,0,0,1,29,0,2,0,New,East-Flanders,2979.452055,Flanders,Evergem
RBU66885,De Vilanderstraat 6,9300,Apartment,Apartment,353000,2,99,1,0,0,1,13,0,2,0,New,East-Flanders,3565.656566,Flanders,Aalst
RBU66886,De Vilanderstraat 6,9300,Apartment,Duplex,409500,3,117,1,0,0,1,18,0,2,0,New,East-Flanders,3500,Flanders,Aalst
RBU65140,De Vilanderstraat 6B 23,9300,Apartment,Duplex,442774,2,117,1,0,0,1,18,1,2,0,New,East-Flanders,3784.393162,Flanders,Aalst
RBU65143,De Vilanderstraat 6E,9300,Apartment,Duplex,467226,3,132,1,0,0,1,15,1,2,0,New,East-Flanders,3539.590909,Flanders,Aalst
RBU65141,De Vilanderstraat 6E,9300,Apartment,Duplex,467981,3,131,1,0,0,1,13,1,2,0,New,East-Flanders,3572.374046,Flanders,Aalst
RBU65142,De Vilanderstraat 6E,9300,Apartment,Duplex,469290,3,132,1,0,0,1,14,1,2,0,New,East-Flanders,3555.227273,Flanders,Aalst
RBU65927,Kraaiwinkel,9450,House,Residence,503772,3,144,0,0,0,0,,1,4,0,,East-Flanders,3498.416667,Flanders,Haaltert
RBU64915,Stuurstraat 9,9120,House,Residence,635000,3,163,0,0,0,1,,1,3,0,New,East-Flanders,3895.705521,Flanders,Beveren
RBU64914,Stuurstraat 9 A,9120,House,Residence,665000,4,196,0,0,0,1,,1,3,0,New,East-Flanders,3392.857143,Flanders,Beveren
RBU64879,Hoogkouter 44,9810,House,Residence,347551,3,169,1,0,0,0,,1,2,0,New,East-Flanders,2056.514793,Flanders,Nazareth
RBU64878,Hoogkouter 40,9810,House,Residence,352776,3,169,1,0,0,0,,1,2,0,New,East-Flanders,2087.431953,Flanders,Nazareth
RBU64880,Hoogkouter 42,9810,House,Residence,353109,3,169,1,0,0,0,,1,2,0,New,East-Flanders,2089.402367,Flanders,Nazareth
RBU64886,Vierweegsestraat 1-3,9032,Apartment,Apartment,289000,2,78,1,0,0,1,8,1,3,0,New,East-Flanders,3705.128205,Flanders,Gent
RBU64884,Vierweegsestraat 1-3,9032,Apartment,Apartment,295000,2,78,1,0,0,1,10,1,3,0,New,East-Flanders,3782.051282,Flanders,Gent
RBU64885,Vierweegsestraat 1-3,9032,Apartment,Apartment,299000,2,82,1,0,0,1,10,1,3,0,New,East-Flanders,3646.341463,Flanders,Gent
